metric,group_dimension,group_value,unit,bin_lower_exclusive,bin_upper_inclusive,bin_label,bin_count,bin_share,cumulative_count,cumulative_share,total_count
turn_gap_seconds,all,all,seconds,7079.457843841381,7943.282347242814,"(7079.45784,7943.28235]",44,0.00014351086279383034,306073,0.9982909160885463,306597
turn_gap_seconds,all,all,seconds,7943.282347242814,8912.509381337459,"(7943.28235,8912.50938]",41,0.00013372603123970554,306114,0.9984246421197859,306597
turn_gap_seconds,all,all,seconds,8912.509381337459,10000.0,"(8912.50938,10000]",36,0.00011741797864949755,306150,0.9985420600984354,306597
turn_gap_seconds,all,all,seconds,10000.0,11220.18454301963,"(10000,11220.1845]",41,0.00013372603123970554,306191,0.9986757861296751,306597
turn_gap_seconds,all,all,seconds,11220.18454301963,12589.254117941662,"(11220.1845,12589.2541]",24,7.827865243299837e-05,306215,0.9987540647821082,306597
turn_gap_seconds,all,all,seconds,12589.254117941662,14125.375446227554,"(12589.2541,14125.3754]",31,0.00010110992605928955,306246,0.9988551747081674,306597
turn_gap_seconds,all,all,seconds,14125.375446227554,15848.93192461114,"(14125.3754,15848.9319]",26,8.480187346908156e-05,306272,0.9989399765816365,306597
turn_gap_seconds,all,all,seconds,15848.93192461114,17782.794100389227,"(15848.9319,17782.7941]",21,6.849382087887357e-05,306293,0.9990084704025154,306597
turn_gap_seconds,all,all,seconds,17782.794100389227,19952.62314968879,"(17782.7941,19952.6231]",21,6.849382087887357e-05,306314,0.9990769642233942,306597
turn_gap_seconds,all,all,seconds,19952.62314968879,22387.21138568338,"(19952.6231,22387.2114]",26,8.480187346908156e-05,306340,0.9991617660968634,306597
turn_gap_seconds,all,all,seconds,22387.21138568338,25118.864315095823,"(22387.2114,25118.8643]",18,5.870898932474877e-05,306358,0.999220475086188,306597
turn_gap_seconds,all,all,seconds,25118.864315095823,28183.82931264455,"(25118.8643,28183.8293]",23,7.501704191495677e-05,306381,0.999295492128103,306597
turn_gap_seconds,all,all,seconds,28183.82931264455,31622.776601683792,"(28183.8293,31622.7766]",17,5.544737880670717e-05,306398,0.9993509395069097,306597
turn_gap_seconds,all,all,seconds,31622.776601683792,35481.33892335753,"(31622.7766,35481.3389]",22,7.175543139691517e-05,306420,0.9994226949383066,306597
turn_gap_seconds,all,all,seconds,35481.33892335753,39810.71705534969,"(35481.3389,39810.7171]",18,5.870898932474877e-05,306438,0.9994814039276314,306597
