session_turn_index,metric,group_dimension,group_value,unit,count,mean,stddev_population,min,p10,p25,p50,p75,p90,p95,p99,max,sum
136,context_length_tokens,session_turn_index,136,tokens,506,216709.90118577075,84204.24990299132,33633.0,116965.0,158434.5,206448.5,259787.25,333326.0,369623.0,469322.0499999999,628691.0,109655210.0
137,isl_tokens,session_turn_index,137,tokens,504,622.6130952380952,1909.305494502242,6.0,28.0,52.0,131.0,433.75,1345.8999999999992,2718.4999999999955,8103.659999999974,24920.0,313797.0
137,osl_tokens,session_turn_index,137,tokens,504,589.5456349206349,1183.8097087323126,1.0,37.0,90.0,246.5,621.0,1254.9999999999995,1938.2999999999993,7450.79999999996,11377.0,297131.0
137,context_length_tokens,session_turn_index,137,tokens,504,217862.48015873015,84844.34153303453,33787.0,117259.7,159082.25,207092.5,261838.25,337358.39999999997,370773.2999999998,471317.79999999976,633619.0,109802690.0
138,isl_tokens,session_turn_index,138,tokens,494,529.4797570850202,1068.513846743851,6.0,28.0,50.0,141.5,558.75,1291.1,2102.2999999999965,6088.569999999998,8973.0,261563.0
138,osl_tokens,session_turn_index,138,tokens,494,583.2692307692307,1006.3827730115356,1.0,37.0,77.0,242.5,619.75,1272.3999999999999,2461.7499999999986,4708.5999999999985,8330.0,288135.0
138,context_length_tokens,session_turn_index,138,tokens,494,218825.76720647773,86056.24122934217,33887.0,117509.4,159214.5,207484.5,263472.5,338499.8,373835.45,474509.75999999995,644937.0,108099929.0
139,isl_tokens,session_turn_index,139,tokens,490,538.4857142857143,1370.1143318894885,6.0,25.0,47.0,117.5,440.5,1169.4000000000003,2291.749999999999,6081.250000000008,15772.0,263858.0
139,osl_tokens,session_turn_index,139,tokens,490,571.9448979591837,1029.3376883003955,1.0,37.0,75.0,242.0,521.0,1465.1000000000004,2637.549999999994,5102.050000000005,9657.0,280253.0
139,context_length_tokens,session_turn_index,139,tokens,490,220119.77346938776,86707.02328912537,34050.0,118004.7,159304.75,208223.0,266442.75,340843.30000000005,376175.3999999999,477030.98000000016,650043.0,107858689.0
140,isl_tokens,session_turn_index,140,tokens,481,550.977130977131,1457.3207558186336,6.0,28.0,55.0,122.0,417.0,1001.0,2173.0,9010.599999999999,14668.0,265020.0
140,osl_tokens,session_turn_index,140,tokens,481,557.2453222453222,906.1363698087483,1.0,37.0,76.0,238.0,634.0,1381.0,2055.0,4400.0,9576.0,268035.0
140,context_length_tokens,session_turn_index,140,tokens,481,221114.51143451143,87851.08302369971,34160.0,118182.0,159438.0,208334.0,269596.0,343604.0,378850.0,483249.39999999997,656219.0,106356080.0
141,isl_tokens,session_turn_index,141,tokens,478,612.7405857740586,1581.4375165958118,6.0,28.0,47.0,118.0,425.25,1304.2000000000003,2950.6,9393.560000000003,16159.0,292890.0
141,osl_tokens,session_turn_index,141,tokens,478,545.1548117154812,1004.1406831705337,1.0,36.10000000000001,71.0,204.5,565.0,1391.5,2001.1999999999962,5727.850000000019,8892.0,260584.0
141,context_length_tokens,session_turn_index,141,tokens,478,222446.48744769875,88653.72864013087,34332.0,118416.0,160621.25,209159.5,270955.25,344571.0,380689.1,487162.15,676279.0,106329421.0
142,isl_tokens,session_turn_index,142,tokens,473,610.6215644820296,1568.3425080437908,6.0,28.0,55.0,141.0,503.0,1432.8,2562.4,8228.19999999999,15799.0,288824.0
142,osl_tokens,session_turn_index,142,tokens,473,646.754756871036,1287.3818832100014,1.0,39.0,82.0,228.0,626.0,1583.4000000000003,2682.199999999999,6091.759999999994,14923.0,305915.0
142,context_length_tokens,session_turn_index,142,tokens,473,224091.11205073996,89415.52582946396,34436.0,118569.6,161337.0,211018.0,272915.0,346526.4,382885.0,488405.24,684658.0,105995096.0
143,isl_tokens,session_turn_index,143,tokens,465,704.0430107526881,1930.4278411178643,6.0,28.0,56.0,158.0,474.0,1459.4,2538.799999999994,11044.52000000002,19262.0,327380.0
143,osl_tokens,session_turn_index,143,tokens,465,547.1397849462365,939.3315123733411,1.0,37.0,81.0,210.0,541.0,1431.2000000000003,2383.199999999998,4535.000000000002,9091.0,254420.0
143,context_length_tokens,session_turn_index,143,tokens,465,224828.7569892473,89853.02122884738,34586.0,119587.6,162174.0,210818.0,274500.0,347089.4,384914.1999999999,490110.24000000005,693609.0,104545372.0
144,isl_tokens,session_turn_index,144,tokens,460,578.9282608695652,1682.1854758879235,6.0,25.0,49.0,130.5,329.0,1061.1000000000004,2364.499999999997,10469.439999999991,16270.0,266307.0
144,osl_tokens,session_turn_index,144,tokens,460,524.3782608695652,891.1823853035002,1.0,37.0,78.5,225.5,574.5,1133.7000000000003,2149.8499999999995,4691.519999999998,6877.0,241214.0
144,context_length_tokens,session_turn_index,144,tokens,460,225842.63260869565,90562.540658915,34691.0,120233.7,162521.25,212907.0,275315.0,349598.20000000007,387453.94999999995,491404.0499999999,694820.0,103887611.0
145,isl_tokens,session_turn_index,145,tokens,454,472.11453744493394,1110.6062459653326,5.0,28.0,48.25,113.0,392.0,1094.0,2195.3999999999996,5584.469999999991,12123.0,214340.0
145,osl_tokens,session_turn_index,145,tokens,454,633.1607929515418,1200.8340431782233,1.0,37.0,91.25,248.0,613.25,1656.1999999999996,2623.8499999999995,5477.559999999992,12224.0,287455.0
145,context_length_tokens,session_turn_index,145,tokens,454,227192.85903083702,91442.187568512,34840.0,120785.0,163001.75,214052.5,278347.5,352515.7,389211.3,494387.87,699003.0,103145558.0
146,isl_tokens,session_turn_index,146,tokens,449,415.728285077951,950.4192754896263,6.0,26.800000000000004,47.0,103.0,358.0,1006.9999999999998,1777.999999999997,5186.759999999997,8771.0,186662.0
146,osl_tokens,session_turn_index,146,tokens,449,571.1336302895323,929.0889207591848,1.0,37.0,93.0,244.0,621.0,1331.9999999999998,2252.5999999999985,5071.519999999987,7244.0,256439.0
146,context_length_tokens,session_turn_index,146,tokens,449,228363.6302895323,92431.62335387242,34942.0,121214.8,163659.0,215019.0,280783.0,355811.6,390459.2,496035.51999999996,700595.0,102535270.0
147,isl_tokens,session_turn_index,147,tokens,441,508.77777777777777,1054.1850838349478,5.0,24.0,47.0,125.0,465.0,1359.0,2117.0,5584.400000000026,7854.0,224371.0
147,osl_tokens,session_turn_index,147,tokens,441,576.5124716553288,991.5118214228858,2.0,37.0,85.0,240.0,620.0,1321.0,2330.0,5083.600000000002,8757.0,254242.0
147,context_length_tokens,session_turn_index,147,tokens,441,229677.81632653062,93601.16549992093,35093.0,121112.0,164103.0,215697.0,285759.0,359362.0,392839.0,497890.4,703023.0,101287917.0
148,isl_tokens,session_turn_index,148,tokens,436,672.2591743119266,1795.9546372265268,6.0,28.0,51.0,169.5,506.75,1707.5,2556.25,6694.949999999981,22771.0,293105.0
148,osl_tokens,session_turn_index,148,tokens,436,747.901376146789,1459.3415386782724,1.0,37.0,89.0,231.5,662.25,2207.0,3718.25,5847.749999999991,16123.0,326085.0
148,context_length_tokens,session_turn_index,148,tokens,436,230439.14678899082,94180.2777087134,35198.0,121618.5,164345.25,216406.0,286270.0,359956.5,392885.0,499259.39999999997,707687.0,100471468.0
149,isl_tokens,session_turn_index,149,tokens,430,701.0930232558139,2896.1066295893397,10.0,28.0,47.0,132.0,525.5,1450.6000000000013,2472.299999999998,8346.649999999967,53213.0,301470.0
149,osl_tokens,session_turn_index,149,tokens,430,661.4069767441861,1932.9095406949248,1.0,37.0,75.25,230.5,622.5,1513.6000000000006,2788.299999999997,5541.469999999998,35155.0,284405.0
149,context_length_tokens,session_turn_index,149,tokens,430,230995.0465116279,94140.89598949446,35349.0,122085.8,164234.75,216906.0,286903.5,362278.10000000003,396512.0999999997,496581.5299999996,710197.0,99327870.0
150,isl_tokens,session_turn_index,150,tokens,420,573.8190476190476,1363.0219841077392,5.0,24.0,38.75,110.5,422.5,1507.6000000000026,2941.1499999999996,6346.370000000002,14567.0,241004.0
150,osl_tokens,session_turn_index,150,tokens,420,609.1238095238095,1167.6152390988925,1.0,33.80000000000001,62.0,192.0,593.0,1676.0000000000011,2826.5999999999976,6333.3600000000015,9678.0,255832.0
150,context_length_tokens,session_turn_index,150,tokens,420,231125.33095238096,93561.98997808628,35444.0,122643.2,164851.0,218098.0,287942.0,360400.5,392843.64999999997,484335.81,716339.0,97072639.0
151,isl_tokens,session_turn_index,151,tokens,414,518.1159420289855,1173.000873554397,3.0,25.0,47.25,107.0,421.0,1256.299999999999,2676.45,5052.32,10818.0,214500.0
151,osl_tokens,session_turn_index,151,tokens,414,623.7801932367149,1101.9376357735778,1.0,37.0,91.25,201.0,621.0,1704.8999999999999,2451.6499999999987,5323.120000000001,8682.0,258245.0
151,context_length_tokens,session_turn_index,151,tokens,414,231040.02415458937,93898.27775778767,35594.0,122947.0,165337.25,217222.0,286000.25,359506.3,392700.0499999998,486161.7,717583.0,95650570.0
152,isl_tokens,session_turn_index,152,tokens,406,528.0788177339901,1150.9224972920576,6.0,24.0,48.0,123.5,439.25,1357.0,1977.0,5204.3499999999985,11597.0,214400.0
152,osl_tokens,session_turn_index,152,tokens,406,702.1822660098522,1604.3384012406354,1.0,37.0,90.25,243.5,557.75,1717.5,2768.5,7571.499999999999,18921.0,285086.0
152,context_length_tokens,session_turn_index,152,tokens,406,232277.90147783252,95137.12776044657,35692.0,122891.0,165617.5,218058.0,287200.0,361548.5,396208.25,489155.6499999999,718195.0,94304828.0
153,isl_tokens,session_turn_index,153,tokens,395,476.16708860759496,1020.8537764248565,6.0,28.0,56.0,152.0,442.0,1141.6000000000006,2131.2999999999984,6372.540000000002,8530.0,188086.0
153,osl_tokens,session_turn_index,153,tokens,395,608.5443037974684,1082.4247627546754,1.0,36.400000000000006,77.5,209.0,627.0,1548.400000000001,2842.599999999986,5505.62,9595.0,240375.0
153,context_length_tokens,session_turn_index,153,tokens,395,233655.0075949367,96798.16259995085,35846.0,123497.40000000001,165716.5,219770.0,290781.5,364163.4,400987.69999999955,498456.80000000005,725963.0,92293728.0
154,isl_tokens,session_turn_index,154,tokens,393,397.8854961832061,859.1933104079025,4.0,28.0,50.0,107.0,396.0,825.4000000000001,1727.799999999997,3653.5199999999963,11640.0,156369.0
154,osl_tokens,session_turn_index,154,tokens,393,634.4020356234097,1220.8270717553394,1.0,37.0,85.0,221.0,587.0,1466.6000000000004,2994.1999999999994,6634.399999999995,9134.0,249320.0
154,context_length_tokens,session_turn_index,154,tokens,393,234439.82951653944,97345.80877061443,35940.0,124688.4,166610.0,219777.0,289418.0,364833.0,403082.9999999998,502281.87999999995,726683.0,92134853.0
155,isl_tokens,session_turn_index,155,tokens,388,430.21649484536084,1011.346749114474,6.0,28.0,56.0,112.0,368.5,989.3000000000002,1922.5999999999935,3944.229999999998,12366.0,166924.0
155,osl_tokens,session_turn_index,155,tokens,388,678.979381443299,1507.081685165221,1.0,37.0,80.0,271.5,621.0,1461.5000000000005,2489.2999999999975,6950.729999999999,15677.0,263444.0
155,context_length_tokens,session_turn_index,155,tokens,388,235727.29639175258,98378.59947154025,36089.0,124925.0,167007.5,218789.5,298725.0,366787.30000000005,406508.0999999998,503490.19999999995,727439.0,91462191.0
156,isl_tokens,session_turn_index,156,tokens,378,590.531746031746,1425.4701796667562,8.0,28.0,56.0,137.0,472.25,1202.9,2130.7499999999905,7907.0,10082.0,223221.0
156,osl_tokens,session_turn_index,156,tokens,378,555.7777777777778,1066.7816150034398,1.0,37.0,98.5,250.0,598.0,1172.1000000000004,1976.8499999999976,4877.350000000011,14243.0,210084.0
156,context_length_tokens,session_turn_index,156,tokens,378,235027.12698412698,98739.06529914032,36198.0,125543.0,166970.5,215194.5,295001.25,363124.30000000005,400401.89999999997,506095.63000000006,734411.0,88840254.0
157,isl_tokens,session_turn_index,157,tokens,370,434.24864864864867,753.1082997463395,6.0,25.9,49.25,133.5,420.0,1126.1000000000004,2171.1500000000024,3294.0,4818.0,160672.0
157,osl_tokens,session_turn_index,157,tokens,370,593.1567567567567,1000.1590318248557,1.0,37.0,95.25,252.5,656.0,1341.4,2709.2,4776.05,9193.0,219468.0
157,context_length_tokens,session_turn_index,157,tokens,370,235578.15135135135,99871.76986878244,36348.0,126015.7,166058.75,214711.5,299640.5,363515.4000000001,403487.2,509206.02,734962.0,87163916.0
158,isl_tokens,session_turn_index,158,tokens,367,540.7874659400545,1061.151253157263,6.0,28.0,49.0,120.0,505.5,1588.600000000001,2476.4999999999995,5529.859999999983,8293.0,198469.0
158,osl_tokens,session_turn_index,158,tokens,367,556.1471389645776,904.8938276867333,1.0,37.0,79.0,269.0,625.0,1327.4000000000005,2245.8,4237.4599999999955,8852.0,204106.0
158,context_length_tokens,session_turn_index,158,tokens,367,235954.31880108992,99986.84804695219,36443.0,125908.4,165858.0,215063.0,299275.5,364494.20000000007,401366.29999999993,511578.5999999998,736851.0,86595235.0
159,isl_tokens,session_turn_index,159,tokens,362,524.4364640883978,1167.888063014236,6.0,24.0,47.0,145.0,398.75,1245.3000000000006,2589.95,5923.29,9621.0,189846.0
159,osl_tokens,session_turn_index,159,tokens,362,565.9005524861878,1197.8814153069645,1.0,37.0,100.0,227.5,555.75,1375.6000000000013,2250.3999999999987,4551.369999999999,16502.0,204856.0
159,context_length_tokens,session_turn_index,159,tokens,362,236708.80662983426,100810.52240412975,36594.0,125709.1,166865.5,212769.5,301525.25,364570.9,405349.54999999993,513973.59999999986,746056.0,85688588.0
160,isl_tokens,session_turn_index,160,tokens,359,493.83286908078,1006.4452156313606,6.0,28.0,47.0,131.0,389.5,1285.1999999999996,1890.3999999999965,4766.260000000009,8501.0,177286.0
160,osl_tokens,session_turn_index,160,tokens,359,560.8690807799443,828.4745199545478,2.0,37.0,79.0,251.0,654.0,1379.1999999999998,2000.999999999999,4058.840000000004,6271.0,201352.0
160,context_length_tokens,session_turn_index,160,tokens,359,237780.40389972145,101878.32618089985,36687.0,125478.20000000001,166612.5,212877.0,303553.0,366442.8,406671.4999999999,515352.92000000016,762614.0,85363165.0
161,isl_tokens,session_turn_index,161,tokens,357,493.92717086834733,1115.7978142131847,6.0,28.0,49.0,124.0,420.0,1165.4000000000042,2026.7999999999968,5627.399999999998,9769.0,176332.0
161,osl_tokens,session_turn_index,161,tokens,357,596.4145658263305,1055.679008918843,1.0,32.0,67.0,243.0,649.0,1391.8000000000002,2412.2,5170.519999999997,9153.0,212920.0
161,context_length_tokens,session_turn_index,161,tokens,357,239145.4537815126,102521.29352858593,36839.0,125379.6,167790.0,213656.0,305391.0,368320.80000000005,408247.6,516550.0,763173.0,85374927.0
162,isl_tokens,session_turn_index,162,tokens,347,480.72334293948126,1235.057260384785,4.0,25.0,49.0,91.0,318.0,1230.4000000000024,1966.8,6892.400000000046,11384.0,166811.0
162,osl_tokens,session_turn_index,162,tokens,347,549.2449567723343,892.1525343836281,1.0,32.6,64.0,195.0,623.5,1506.0000000000025,2469.4999999999995,3983.480000000004,8265.0,190588.0
162,context_length_tokens,session_turn_index,162,tokens,347,239593.53602305477,104032.13049992031,36941.0,125438.40000000001,166753.5,214283.0,306580.0,371339.80000000005,410226.0,518632.5400000002,764651.0,83138957.0
163,isl_tokens,session_turn_index,163,tokens,344,536.3081395348837,1592.1637038009596,6.0,28.0,53.0,131.0,378.75,1104.4999999999998,1893.7499999999989,5464.3099999999895,19988.0,184490.0
163,osl_tokens,session_turn_index,163,tokens,344,646.2703488372093,1433.140901170984,1.0,37.0,80.75,234.0,603.75,1584.2999999999997,2225.049999999999,6063.5599999999995,18419.0,222317.0
163,context_length_tokens,session_turn_index,163,tokens,344,240583.23837209304,105078.14228302897,37090.0,125440.40000000001,166476.75,213832.5,308925.75,375247.49999999994,412299.3,520421.04999999993,774376.0,82760634.0
164,isl_tokens,session_turn_index,164,tokens,340,443.43823529411765,1158.2814649589598,6.0,28.0,49.0,94.5,351.0,862.4000000000001,1829.15,7141.940000000013,10233.0,150769.0
164,osl_tokens,session_turn_index,164,tokens,340,578.8764705882353,1254.0557577572115,1.0,37.0,57.25,204.5,482.0,1218.6000000000017,2360.75,7899.020000000016,9894.0,196818.0
164,context_length_tokens,session_turn_index,164,tokens,340,241025.00294117647,105779.61603462335,37197.0,125436.1,166504.25,214105.0,310343.75,378499.60000000015,414001.70000000007,521590.09000000014,777396.0,81948501.0
165,isl_tokens,session_turn_index,165,tokens,339,551.3569321533923,1701.502849349877,6.0,28.0,39.0,131.0,378.0,1113.3999999999999,1749.4999999999982,8703.080000000005,21885.0,186910.0
165,osl_tokens,session_turn_index,165,tokens,339,554.2949852507375,955.7892760030031,1.0,32.0,61.0,241.0,611.5,1401.6,2219.999999999997,3614.6200000000013,11598.0,187906.0
165,context_length_tokens,session_turn_index,165,tokens,339,241434.06784660768,105861.52832610234,37348.0,126160.6,166565.0,215888.0,309787.5,381548.79999999993,415010.29999999993,525464.4600000001,786049.0,81846149.0
166,isl_tokens,session_turn_index,166,tokens,334,520.0209580838323,1432.1043651684088,6.0,28.0,48.0,93.0,360.0,1159.5999999999997,2444.9999999999973,6441.470000000023,15278.0,173687.0
166,osl_tokens,session_turn_index,166,tokens,334,604.2814371257485,1142.9582213027052,2.0,37.0,84.5,196.5,620.0,1826.8999999999994,2691.4999999999995,4215.390000000005,13823.0,201830.0
166,context_length_tokens,session_turn_index,166,tokens,334,242740.3143712575,107183.03761331798,37443.0,126049.0,166276.0,214883.0,312756.0,384626.39999999997,418425.74999999994,529108.4400000002,787116.0,81075265.0
167,isl_tokens,session_turn_index,167,tokens,327,612.6758409785933,1374.5620327111767,6.0,28.0,50.0,156.0,592.0,1687.8000000000006,2558.5999999999985,5306.960000000003,17196.0,200345.0
167,osl_tokens,session_turn_index,167,tokens,327,751.6758409785933,1254.2667651510658,1.0,32.0,65.0,315.0,739.5,1911.0000000000018,3335.3999999999996,5419.34,9698.0,245798.0
167,context_length_tokens,session_turn_index,167,tokens,327,243809.01834862385,107789.3894092684,37593.0,126430.6,167894.0,214508.0,313466.0,385233.20000000007,422503.5,531076.8800000001,787785.0,79725549.0
168,isl_tokens,session_turn_index,168,tokens,323,381.4891640866873,870.730330645552,6.0,24.200000000000003,42.0,85.0,317.0,847.8000000000002,1784.5999999999992,4920.139999999982,8076.0,123221.0
