metric,group_dimension,group_value,unit,bin_lower_exclusive,bin_upper_inclusive,bin_label,bin_count,bin_share,cumulative_count,cumulative_share,total_count
isl_tokens,provider,codex,tokens,631,708,"(631,708]",1686,0.012658132812793273,88984,0.6680731258680881,133195
isl_tokens,provider,codex,tokens,708,795,"(708,795]",1736,0.01303352227936484,90720,0.681106648147453,133195
isl_tokens,provider,codex,tokens,795,892,"(795,892]",1979,0.014857915086902661,92699,0.6959645632343556,133195
isl_tokens,provider,codex,tokens,892,1000,"(892,1000]",1815,0.013626637636547919,94514,0.7095912008709035,133195
isl_tokens,provider,codex,tokens,1000,1123,"(1000,1123]",1768,0.013273771537970644,96282,0.7228649724088743,133195
isl_tokens,provider,codex,tokens,1123,1259,"(1123,1259]",1830,0.01373925447651939,98112,0.7366042268853936,133195
isl_tokens,provider,codex,tokens,1259,1413,"(1259,1413]",1784,0.013393896167273546,99896,0.7499981230526671,133195
isl_tokens,provider,codex,tokens,1413,1585,"(1413,1585]",1785,0.013401403956604978,101681,0.7633995270092722,133195
isl_tokens,provider,codex,tokens,1585,1779,"(1585,1779]",1721,0.01292090543939337,103402,0.7763204324486654,133195
isl_tokens,provider,codex,tokens,1779,1996,"(1779,1996]",1795,0.013476481849919291,105197,0.7897969142985848,133195
isl_tokens,provider,codex,tokens,1996,2239,"(1996,2239]",1774,0.013318818273959233,106971,0.803115732572544,133195
isl_tokens,provider,codex,tokens,2239,2512,"(2239,2512]",1743,0.01308607680468486,108714,0.8162018093772289,133195
isl_tokens,provider,codex,tokens,2512,2819,"(2512,2819]",1611,0.012095048612935921,110325,0.8282968579901648,133195
isl_tokens,provider,codex,tokens,2819,3163,"(2819,3163]",1611,0.012095048612935921,111936,0.8403919066031007,133195
isl_tokens,provider,codex,tokens,3163,3549,"(3163,3549]",1567,0.011764705882352941,113503,0.8521566124854537,133195
isl_tokens,provider,codex,tokens,3549,3982,"(3549,3982]",1610,0.01208754082360449,115113,0.8642441533090581,133195
isl_tokens,provider,codex,tokens,3982,4467,"(3982,4467]",1684,0.01264311723413041,116797,0.8768872705431886,133195
isl_tokens,provider,codex,tokens,4467,5012,"(4467,5012]",1389,0.010428319381358159,118186,0.8873155899245467,133195
isl_tokens,provider,codex,tokens,5012,5624,"(5012,5624]",1398,0.010495889485341041,119584,0.8978114794098878,133195
isl_tokens,provider,codex,tokens,5624,6310,"(5624,6310]",1316,0.00988025076016367,120900,0.9076917301700514,133195
isl_tokens,provider,codex,tokens,6310,7080,"(6310,7080]",1117,0.00838620068320883,122017,0.9160779308532603,133195
isl_tokens,provider,codex,tokens,7080,7944,"(7080,7944]",1204,0.009039378355043358,123221,0.9251173092083036,133195
isl_tokens,provider,codex,tokens,7944,8913,"(7944,8913]",1319,0.009902774128157965,124540,0.9350200833364616,133195
isl_tokens,provider,codex,tokens,8913,10000,"(8913,10000]",1293,0.009707571605540748,125833,0.9447276549420023,133195
isl_tokens,provider,codex,tokens,10000,11221,"(10000,11221]",1286,0.00965501708022073,127119,0.954382672022223,133195
isl_tokens,provider,codex,tokens,11221,12590,"(11221,12590]",1138,0.008543864259168888,128257,0.9629265362813919,133195
isl_tokens,provider,codex,tokens,12590,14126,"(12590,14126]",1069,0.008025826795300124,129326,0.9709523630766921,133195
isl_tokens,provider,codex,tokens,14126,15849,"(14126,15849]",899,0.006749502608956793,130225,0.9777018656856489,133195
isl_tokens,provider,codex,tokens,15849,17783,"(15849,17783]",572,0.004294455497578738,130797,0.9819963211832275,133195
isl_tokens,provider,codex,tokens,17783,19953,"(17783,19953]",523,0.003926573820338601,131320,0.9859228950035662,133195
isl_tokens,provider,codex,tokens,19953,22388,"(19953,22388]",463,0.00347610646045272,131783,0.9893990014640189,133195
isl_tokens,provider,codex,tokens,22388,25119,"(22388,25119]",535,0.004016667292315777,132318,0.9934156687563347,133195
isl_tokens,provider,codex,tokens,25119,28184,"(25119,28184]",341,0.002560156162018094,132659,0.9959758249183528,133195
isl_tokens,provider,codex,tokens,28184,31623,"(28184,31623]",193,0.0014490033409662526,132852,0.997424828259319,133195
isl_tokens,provider,codex,tokens,31623,35482,"(31623,35482]",104,0.0007808100904688614,132956,0.9982056383497879,133195
isl_tokens,provider,codex,tokens,35482,39811,"(35482,39811]",80,0.0006006231465145087,133036,0.9988062614963024,133195
isl_tokens,provider,codex,tokens,39811,44669,"(39811,44669]",55,0.0004129284132287248,133091,0.9992191899095312,133195
isl_tokens,provider,codex,tokens,44669,50119,"(44669,50119]",29,0.00021772589061150945,133120,0.9994369158001426,133195
isl_tokens,provider,codex,tokens,50119,56235,"(50119,56235]",22,0.0001651713652914899,133142,0.9996020871654341,133195
isl_tokens,provider,codex,tokens,56235,63096,"(56235,63096]",15,0.0001126168399714704,133157,0.9997147040054056,133195
isl_tokens,provider,codex,tokens,63096,70795,"(63096,70795]",2,1.501557866286272e-05,133159,0.9997297195840684,133195
isl_tokens,provider,codex,tokens,177828,199527,"(177828,199527]",34,0.00025526483726866624,133193,0.9999849844213371,133195
isl_tokens,provider,codex,tokens,199527,223873,"(199527,223873]",1,7.50778933143136e-06,133194,0.9999924922106685,133195
isl_tokens,provider,codex,tokens,446684,501188,"(446684,501188]",1,7.50778933143136e-06,133195,1.0,133195
isl_tokens,trigger_type,human,tokens,0,1,"(0,1]",4,0.00010766290743681533,4,0.00010766290743681533,37153
isl_tokens,trigger_type,human,tokens,1,2,"(1,2]",2,5.3831453718407666e-05,6,0.000161494361155223,37153
isl_tokens,trigger_type,human,tokens,2,3,"(2,3]",12,0.000322988722310446,18,0.000484483083465669,37153
isl_tokens,trigger_type,human,tokens,3,4,"(3,4]",57,0.0015341964309746184,75,0.0020186795144402875,37153
isl_tokens,trigger_type,human,tokens,4,5,"(4,5]",95,0.002556994051624364,170,0.0045756735660646515,37153
isl_tokens,trigger_type,human,tokens,5,6,"(5,6]",79,0.002126342421877103,249,0.006702015987941754,37153
isl_tokens,trigger_type,human,tokens,6,7,"(6,7]",131,0.003525960218555702,380,0.010227976206497456,37153
isl_tokens,trigger_type,human,tokens,7,8,"(7,8]",156,0.004198853390035798,536,0.014426829596533254,37153
isl_tokens,trigger_type,human,tokens,8,9,"(8,9]",207,0.005571555459855194,743,0.019998385056388446,37153
isl_tokens,trigger_type,human,tokens,9,10,"(9,10]",155,0.004171937663176594,898,0.02417032271956504,37153
isl_tokens,trigger_type,human,tokens,10,12,"(10,12]",420,0.011304605280865609,1318,0.03547492800043065,37153
isl_tokens,trigger_type,human,tokens,12,13,"(12,13]",220,0.005921459909024843,1538,0.0413963879094555,37153
isl_tokens,trigger_type,human,tokens,13,15,"(13,15]",389,0.01047021774823029,1927,0.051866605657685784,37153
isl_tokens,trigger_type,human,tokens,15,16,"(15,16]",166,0.004468010658627836,2093,0.056334616316313625,37153
isl_tokens,trigger_type,human,tokens,16,18,"(16,18]",343,0.009232094312706914,2436,0.06556671062902053,37153
isl_tokens,trigger_type,human,tokens,18,20,"(18,20]",344,0.00925901003956612,2780,0.07482572066858666,37153
isl_tokens,trigger_type,human,tokens,20,23,"(20,23]",467,0.01256964444324819,3247,0.08739536511183485,37153
isl_tokens,trigger_type,human,tokens,23,26,"(23,26]",360,0.00968966166931338,3607,0.09708502678114822,37153
isl_tokens,trigger_type,human,tokens,26,29,"(26,29]",317,0.008532285414367615,3924,0.10561731219551584,37153
isl_tokens,trigger_type,human,tokens,29,32,"(29,32]",272,0.007321077705703442,4196,0.11293838990121928,37153
isl_tokens,trigger_type,human,tokens,32,36,"(32,36]",327,0.008801442682959654,4523,0.12173983258417893,37153
isl_tokens,trigger_type,human,tokens,36,40,"(36,40]",249,0.006702015987941754,4772,0.12844184857212068,37153
isl_tokens,trigger_type,human,tokens,40,45,"(40,45]",258,0.006944257529674589,5030,0.13538610610179527,37153
isl_tokens,trigger_type,human,tokens,45,51,"(45,51]",260,0.006998088983392997,5290,0.14238419508518826,37153
isl_tokens,trigger_type,human,tokens,51,57,"(51,57]",340,0.009151347132129303,5630,0.15153554221731758,37153
isl_tokens,trigger_type,human,tokens,57,64,"(57,64]",206,0.00554463973299599,5836,0.15708018195031356,37153
isl_tokens,trigger_type,human,tokens,64,71,"(64,71]",213,0.005733049821010416,6049,0.16281323177132398,37153
isl_tokens,trigger_type,human,tokens,71,80,"(71,80]",316,0.008505369687508412,6365,0.1713186014588324,37153
isl_tokens,trigger_type,human,tokens,80,90,"(80,90]",387,0.010416386294511883,6752,0.1817349877533443,37153
isl_tokens,trigger_type,human,tokens,90,100,"(90,100]",373,0.01003956611848303,7125,0.19177455387182732,37153
isl_tokens,trigger_type,human,tokens,100,113,"(100,113]",400,0.010766290743681533,7525,0.20254084461550884,37153
isl_tokens,trigger_type,human,tokens,113,126,"(113,126]",403,0.010847037924259145,7928,0.21338788253976798,37153
isl_tokens,trigger_type,human,tokens,126,142,"(126,142]",599,0.016122520388663096,8527,0.22951040292843108,37153
isl_tokens,trigger_type,human,tokens,142,159,"(142,159]",852,0.022932199284041666,9379,0.2524426022124727,37153
isl_tokens,trigger_type,human,tokens,159,178,"(159,178]",464,0.012488897262670579,9843,0.26493149947514333,37153
isl_tokens,trigger_type,human,tokens,178,200,"(178,200]",640,0.017226065189890453,10483,0.2821575646650338,37153
isl_tokens,trigger_type,human,tokens,200,224,"(200,224]",1425,0.03835491077436546,11908,0.32051247543939926,37153
isl_tokens,trigger_type,human,tokens,224,252,"(224,252]",1976,0.05318547627378677,13884,0.37369795171318604,37153
isl_tokens,trigger_type,human,tokens,252,282,"(252,282]",455,0.012246655720937744,14339,0.38594460743412373,37153
isl_tokens,trigger_type,human,tokens,282,317,"(282,317]",619,0.016660834925847173,14958,0.4026054423599709,37153
isl_tokens,trigger_type,human,tokens,317,355,"(317,355]",675,0.018168115629962588,15633,0.42077355798993354,37153
isl_tokens,trigger_type,human,tokens,355,399,"(355,399]",1061,0.028557586197615267,16694,0.44933114418754877,37153
isl_tokens,trigger_type,human,tokens,399,447,"(399,447]",505,0.013592442063897935,17199,0.4629235862514467,37153
isl_tokens,trigger_type,human,tokens,447,502,"(447,502]",492,0.013242537614728286,17691,0.476166123866175,37153
isl_tokens,trigger_type,human,tokens,502,563,"(502,563]",423,0.011385352461443222,18114,0.48755147632761825,37153
isl_tokens,trigger_type,human,tokens,563,631,"(563,631]",426,0.011466099642020833,18540,0.4990175759696391,37153
isl_tokens,trigger_type,human,tokens,631,708,"(631,708]",826,0.022232390385702367,19366,0.5212499663553414,37153
isl_tokens,trigger_type,human,tokens,708,795,"(708,795]",410,0.01103544801227357,19776,0.532285414367615,37153
isl_tokens,trigger_type,human,tokens,795,892,"(795,892]",488,0.01313487470729147,20264,0.5454202890749065,37153
isl_tokens,trigger_type,human,tokens,892,1000,"(892,1000]",599,0.016122520388663096,20863,0.5615428094635696,37153
isl_tokens,trigger_type,human,tokens,1000,1123,"(1000,1123]",435,0.011708341183753667,21298,0.5732511506473232,37153
isl_tokens,trigger_type,human,tokens,1123,1259,"(1123,1259]",515,0.013861599332489974,21813,0.5871127499798132,37153
isl_tokens,trigger_type,human,tokens,1259,1413,"(1259,1413]",498,0.013404031975883508,22311,0.6005167819556967,37153
isl_tokens,trigger_type,human,tokens,1413,1585,"(1413,1585]",499,0.013430947702742713,22810,0.6139477296584395,37153
isl_tokens,trigger_type,human,tokens,1585,1779,"(1585,1779]",531,0.014292250962237235,23341,0.6282399806206767,37153
isl_tokens,trigger_type,human,tokens,1779,1996,"(1779,1996]",457,0.012300487174656151,23798,0.6405404677953328,37153
isl_tokens,trigger_type,human,tokens,1996,2239,"(1996,2239]",450,0.012112077086641724,24248,0.6526525448819746,37153
isl_tokens,trigger_type,human,tokens,2239,2512,"(2239,2512]",526,0.014157672327941215,24774,0.6668102172099157,37153
isl_tokens,trigger_type,human,tokens,2512,2819,"(2512,2819]",448,0.012058245632923317,25222,0.6788684628428391,37153
isl_tokens,trigger_type,human,tokens,2819,3163,"(2819,3163]",466,0.012542728716388986,25688,0.691411191559228,37153
isl_tokens,trigger_type,human,tokens,3163,3549,"(3163,3549]",432,0.011627594003176056,26120,0.7030387855624041,37153
isl_tokens,trigger_type,human,tokens,3549,3982,"(3549,3982]",543,0.014615239684547681,26663,0.7176540252469518,37153
isl_tokens,trigger_type,human,tokens,3982,4467,"(3982,4467]",546,0.014695986865125292,27209,0.7323500121120771,37153
isl_tokens,trigger_type,human,tokens,4467,5012,"(4467,5012]",355,0.009555083035017361,27564,0.7419050951470945,37153
isl_tokens,trigger_type,human,tokens,5012,5624,"(5012,5624]",337,0.009070599951551692,27901,0.7509756950986461,37153
isl_tokens,trigger_type,human,tokens,5624,6310,"(5624,6310]",355,0.009555083035017361,28256,0.7605307781336635,37153
isl_tokens,trigger_type,human,tokens,6310,7080,"(6310,7080]",254,0.006836594622237773,28510,0.7673673727559013,37153
isl_tokens,trigger_type,human,tokens,7080,7944,"(7080,7944]",281,0.007563319247436277,28791,0.7749306920033375,37153
isl_tokens,trigger_type,human,tokens,7944,8913,"(7944,8913]",424,0.011412268188302425,29215,0.78634296019164,37153
isl_tokens,trigger_type,human,tokens,8913,10000,"(8913,10000]",315,0.008478453960649208,29530,0.7948214141522891,37153
isl_tokens,trigger_type,human,tokens,10000,11221,"(10000,11221]",419,0.011277689554006405,29949,0.8060991037062956,37153
isl_tokens,trigger_type,human,tokens,11221,12590,"(11221,12590]",625,0.016822329287002395,30574,0.822921432993298,37153
isl_tokens,trigger_type,human,tokens,12590,14126,"(12590,14126]",846,0.022770704922886444,31420,0.8456921379161845,37153
isl_tokens,trigger_type,human,tokens,14126,15849,"(14126,15849]",1076,0.028961322100503326,32496,0.8746534600166878,37153
isl_tokens,trigger_type,human,tokens,15849,17783,"(15849,17783]",711,0.019137081796893926,33207,0.8937905418135816,37153
isl_tokens,trigger_type,human,tokens,17783,19953,"(17783,19953]",892,0.02400882835840982,34099,0.9177993701719915,37153
isl_tokens,trigger_type,human,tokens,19953,22388,"(19953,22388]",503,0.013538610610179528,34602,0.931337980782171,37153
isl_tokens,trigger_type,human,tokens,22388,25119,"(22388,25119]",662,0.017818211180792937,35264,0.949156191962964,37153
isl_tokens,trigger_type,human,tokens,25119,28184,"(25119,28184]",448,0.012058245632923317,35712,0.9612144375958873,37153
isl_tokens,trigger_type,human,tokens,28184,31623,"(28184,31623]",284,0.007644066428013889,35996,0.9688585040239012,37153
isl_tokens,trigger_type,human,tokens,31623,35482,"(31623,35482]",355,0.009555083035017361,36351,0.9784135870589186,37153
isl_tokens,trigger_type,human,tokens,35482,39811,"(35482,39811]",348,0.009366672947002934,36699,0.9877802600059215,37153
isl_tokens,trigger_type,human,tokens,39811,44669,"(39811,44669]",144,0.003875864667725352,36843,0.9916561246736468,37153
isl_tokens,trigger_type,human,tokens,44669,50119,"(44669,50119]",102,0.002745404139638791,36945,0.9944015288132856,37153
isl_tokens,trigger_type,human,tokens,50119,56235,"(50119,56235]",48,0.001291954889241784,36993,0.9956934837025274,37153
isl_tokens,trigger_type,human,tokens,56235,63096,"(56235,63096]",14,0.00037682017602885364,37007,0.9960703038785562,37153
isl_tokens,trigger_type,human,tokens,63096,70795,"(63096,70795]",13,0.00034990444916964983,37020,0.9964202083277259,37153
isl_tokens,trigger_type,human,tokens,70795,79433,"(70795,79433]",12,0.000322988722310446,37032,0.9967431970500363,37153
isl_tokens,trigger_type,human,tokens,79433,89126,"(79433,89126]",16,0.00043065162974726133,37048,0.9971738486797836,37153
isl_tokens,trigger_type,human,tokens,89126,100000,"(89126,100000]",23,0.0006190617177616882,37071,0.9977929103975453,37153
isl_tokens,trigger_type,human,tokens,100000,112202,"(100000,112202]",8,0.00021532581487363067,37079,0.998008236212419,37153
isl_tokens,trigger_type,human,tokens,112202,125893,"(112202,125893]",8,0.00021532581487363067,37087,0.9982235620272926,37153
isl_tokens,trigger_type,human,tokens,125893,141254,"(125893,141254]",11,0.00029607299545124214,37098,0.9985196350227438,37153
isl_tokens,trigger_type,human,tokens,141254,158490,"(141254,158490]",7,0.00018841008801442682,37105,0.9987080451107582,37153
isl_tokens,trigger_type,human,tokens,158490,177828,"(158490,177828]",46,0.0012381234355233763,37151,0.9999461685462816,37153
isl_tokens,trigger_type,human,tokens,177828,199527,"(177828,199527]",1,2.6915726859203833e-05,37152,0.9999730842731408,37153
isl_tokens,trigger_type,human,tokens,446684,501188,"(446684,501188]",1,2.6915726859203833e-05,37153,1.0,37153
isl_tokens,trigger_type,tool,tokens,0,1,"(0,1]",27,9.792010444811141e-05,27,9.792010444811141e-05,275735
isl_tokens,trigger_type,tool,tokens,1,2,"(1,2]",7,2.5386693745806662e-05,34,0.00012330679819391808,275735
isl_tokens,trigger_type,tool,tokens,2,3,"(2,3]",10,3.626670535115237e-05,44,0.00015957350354507045,275735
isl_tokens,trigger_type,tool,tokens,3,4,"(3,4]",9,3.264003481603714e-05,53,0.0001922135383611076,275735
isl_tokens,trigger_type,tool,tokens,4,5,"(4,5]",13,4.714671695649809e-05,66,0.00023936025531760567,275735
isl_tokens,trigger_type,tool,tokens,5,6,"(5,6]",516,0.0018713619961194625,582,0.002110722251437068,275735
isl_tokens,trigger_type,tool,tokens,6,7,"(6,7]",89,0.00032277367762525614,671,0.0024334959290623244,275735
isl_tokens,trigger_type,tool,tokens,7,8,"(7,8]",68,0.00024661359638783616,739,0.0026801095254501603,275735
isl_tokens,trigger_type,tool,tokens,8,9,"(8,9]",112,0.0004061870999329066,851,0.003086296625383067,275735
isl_tokens,trigger_type,tool,tokens,9,10,"(9,10]",203,0.0007362141186283933,1054,0.0038225107440114604,275735
isl_tokens,trigger_type,tool,tokens,10,12,"(10,12]",604,0.0021905090032096034,1658,0.006013019747221063,275735
isl_tokens,trigger_type,tool,tokens,12,13,"(12,13]",1666,0.006042033111501985,3324,0.01205505285872305,275735
isl_tokens,trigger_type,tool,tokens,13,15,"(13,15]",938,0.0034018169619380928,4262,0.015456869820661141,275735
isl_tokens,trigger_type,tool,tokens,15,16,"(15,16]",207,0.0007507208007688542,4469,0.016207590621429995,275735
isl_tokens,trigger_type,tool,tokens,16,18,"(16,18]",1606,0.0058244328793950716,6075,0.022032023500825067,275735
isl_tokens,trigger_type,tool,tokens,18,20,"(18,20]",972,0.003525123760132011,7047,0.025557147260957078,275735
isl_tokens,trigger_type,tool,tokens,20,23,"(20,23]",3202,0.01161259905343899,10249,0.03716974631439607,275735
isl_tokens,trigger_type,tool,tokens,23,26,"(23,26]",5545,0.02010988811721399,15794,0.05727963443161006,275735
isl_tokens,trigger_type,tool,tokens,26,29,"(26,29]",11442,0.04149636426278855,27236,0.09877599869439861,275735
isl_tokens,trigger_type,tool,tokens,29,32,"(29,32]",1161,0.00421056449126879,28397,0.1029865631856674,275735
isl_tokens,trigger_type,tool,tokens,32,36,"(32,36]",1633,0.005922352983843183,30030,0.10890891616951058,275735
isl_tokens,trigger_type,tool,tokens,36,40,"(36,40]",5701,0.02067564872069197,35731,0.12958456489020254,275735
isl_tokens,trigger_type,tool,tokens,40,45,"(40,45]",3279,0.011891852684642863,39010,0.14147641757484541,275735
isl_tokens,trigger_type,tool,tokens,45,51,"(45,51]",14541,0.05273541625111067,53551,0.19421183382595608,275735
isl_tokens,trigger_type,tool,tokens,51,57,"(51,57]",7013,0.02543384046276316,60564,0.21964567428871923,275735
isl_tokens,trigger_type,tool,tokens,57,64,"(57,64]",10197,0.03698115944657008,70761,0.25662683373528933,275735
isl_tokens,trigger_type,tool,tokens,64,71,"(64,71]",7381,0.02676845521968557,78142,0.2833952889549749,275735
isl_tokens,trigger_type,tool,tokens,71,80,"(71,80]",8350,0.030282698968212233,86492,0.31367798792318713,275735
isl_tokens,trigger_type,tool,tokens,80,90,"(80,90]",6497,0.023562478466643697,92989,0.3372404663898308,275735
isl_tokens,trigger_type,tool,tokens,90,100,"(90,100]",5536,0.020077248082397955,98525,0.35731771447222876,275735
isl_tokens,trigger_type,tool,tokens,100,113,"(100,113]",5348,0.01939543402179629,103873,0.37671314849402504,275735
isl_tokens,trigger_type,tool,tokens,113,126,"(113,126]",4726,0.017139644948954612,108599,0.3938527934429797,275735
isl_tokens,trigger_type,tool,tokens,126,142,"(126,142]",5268,0.01910530037898707,113867,0.41295809382196674,275735
isl_tokens,trigger_type,tool,tokens,142,159,"(142,159]",4145,0.015032549368052659,118012,0.4279906431900194,275735
isl_tokens,trigger_type,tool,tokens,159,178,"(159,178]",4918,0.017835965691696737,122930,0.44582660888171616,275735
isl_tokens,trigger_type,tool,tokens,178,200,"(178,200]",6078,0.022042903512430413,129008,0.46786951239414654,275735
isl_tokens,trigger_type,tool,tokens,200,224,"(200,224]",6800,0.024661359638783614,135808,0.49253087203293017,275735
isl_tokens,trigger_type,tool,tokens,224,252,"(224,252]",5038,0.018271166155910568,140846,0.5108020381888407,275735
isl_tokens,trigger_type,tool,tokens,252,282,"(252,282]",4882,0.01770540555243259,145728,0.5285074437412733,275735
isl_tokens,trigger_type,tool,tokens,282,317,"(282,317]",5479,0.019870527861896387,151207,0.5483779716031697,275735
isl_tokens,trigger_type,tool,tokens,317,355,"(317,355]",5296,0.019206847153970297,156503,0.56758481875714,275735
isl_tokens,trigger_type,tool,tokens,355,399,"(355,399]",5246,0.019025513627214535,161749,0.5866103323843546,275735
isl_tokens,trigger_type,tool,tokens,399,447,"(399,447]",5147,0.018666473244238126,166896,0.6052768056285927,275735
isl_tokens,trigger_type,tool,tokens,447,502,"(447,502]",4985,0.01807895261754946,171881,0.6233557582461421,275735
isl_tokens,trigger_type,tool,tokens,502,563,"(502,563]",4961,0.017991912524706694,176842,0.6413476707708489,275735
isl_tokens,trigger_type,tool,tokens,563,631,"(563,631]",5036,0.018263912814840334,181878,0.6596115835856892,275735
isl_tokens,trigger_type,tool,tokens,631,708,"(631,708]",4947,0.01794113913721508,186825,0.6775527227229042,275735
isl_tokens,trigger_type,tool,tokens,708,795,"(708,795]",4945,0.017933885796144848,191770,0.6954866085190491,275735
isl_tokens,trigger_type,tool,tokens,795,892,"(795,892]",5005,0.018151486028251763,196775,0.7136380945473009,275735
isl_tokens,trigger_type,tool,tokens,892,1000,"(892,1000]",5083,0.01843436632999075,201858,0.7320724608772916,275735
isl_tokens,trigger_type,tool,tokens,1000,1123,"(1000,1123]",4868,0.017654632164940978,206726,0.7497270930422326,275735
isl_tokens,trigger_type,tool,tokens,1123,1259,"(1123,1259]",4936,0.017901245761328812,211662,0.7676283388035614,275735
isl_tokens,trigger_type,tool,tokens,1259,1413,"(1259,1413]",4696,0.017030844832901154,216358,0.7846591836364626,275735
isl_tokens,trigger_type,tool,tokens,1413,1585,"(1413,1585]",4460,0.01617495058661396,220818,0.8008341342230765,275735
isl_tokens,trigger_type,tool,tokens,1585,1779,"(1585,1779]",4188,0.015188496201062614,225006,0.8160226304241391,275735
isl_tokens,trigger_type,tool,tokens,1779,1996,"(1779,1996]",4246,0.015398843092099298,229252,0.8314214735162384,275735
isl_tokens,trigger_type,tool,tokens,1996,2239,"(1996,2239]",3958,0.01435436197798611,233210,0.8457758354942245,275735
isl_tokens,trigger_type,tool,tokens,2239,2512,"(2239,2512]",3829,0.013886521478956245,237039,0.8596623569731807,275735
isl_tokens,trigger_type,tool,tokens,2512,2819,"(2512,2819]",3640,0.013201080747819465,240679,0.8728634377210003,275735
isl_tokens,trigger_type,tool,tokens,2819,3163,"(2819,3163]",3468,0.012577293415779643,244147,0.8854407311367799,275735
isl_tokens,trigger_type,tool,tokens,3163,3549,"(3163,3549]",3252,0.011793932580194752,247399,0.8972346637169746,275735
isl_tokens,trigger_type,tool,tokens,3549,3982,"(3549,3982]",2979,0.010803851524108293,250378,0.9080385152410829,275735
isl_tokens,trigger_type,tool,tokens,3982,4467,"(3982,4467]",2829,0.010259850943841006,253207,0.9182983661849239,275735
isl_tokens,trigger_type,tool,tokens,4467,5012,"(4467,5012]",2534,0.009189983135982011,255741,0.927488349320906,275735
isl_tokens,trigger_type,tool,tokens,5012,5624,"(5012,5624]",2355,0.008540809110196385,258096,0.9360291584311023,275735
isl_tokens,trigger_type,tool,tokens,5624,6310,"(5624,6310]",2182,0.007913395107621448,260278,0.9439425535387238,275735
isl_tokens,trigger_type,tool,tokens,6310,7080,"(6310,7080]",1872,0.006789127241735724,262150,0.9507316807804596,275735
isl_tokens,trigger_type,tool,tokens,7080,7944,"(7080,7944]",1771,0.006422833517689085,263921,0.9571545142981486,275735
isl_tokens,trigger_type,tool,tokens,7944,8913,"(7944,8913]",1802,0.006535260304277658,265723,0.9636897746024262,275735
isl_tokens,trigger_type,tool,tokens,8913,10000,"(8913,10000]",1675,0.006074673146318023,267398,0.9697644477487443,275735
isl_tokens,trigger_type,tool,tokens,10000,11221,"(10000,11221]",1575,0.005712006092806499,268973,0.9754764538415508,275735
isl_tokens,trigger_type,tool,tokens,11221,12590,"(11221,12590]",1218,0.004417284711770359,270191,0.9798937385533211,275735
isl_tokens,trigger_type,tool,tokens,12590,14126,"(12590,14126]",1098,0.003982084247556531,271289,0.9838758228008777,275735
isl_tokens,trigger_type,tool,tokens,14126,15849,"(14126,15849]",895,0.0032458701289281374,272184,0.9871216929298058,275735
isl_tokens,trigger_type,tool,tokens,15849,17783,"(15849,17783]",740,0.0026837361959852757,272924,0.9898054291257911,275735
isl_tokens,trigger_type,tool,tokens,17783,19953,"(17783,19953]",590,0.0021397356157179903,273514,0.9919451647415091,275735
isl_tokens,trigger_type,tool,tokens,19953,22388,"(19953,22388]",512,0.0018568553139790016,274026,0.993802020055488,275735
isl_tokens,trigger_type,tool,tokens,22388,25119,"(22388,25119]",462,0.0016755217872232396,274488,0.9954775418427113,275735
isl_tokens,trigger_type,tool,tokens,25119,28184,"(25119,28184]",341,0.001236694652474296,274829,0.9967142364951856,275735
isl_tokens,trigger_type,tool,tokens,28184,31623,"(28184,31623]",219,0.000794240847190237,275048,0.9975084773423758,275735
isl_tokens,trigger_type,tool,tokens,31623,35482,"(31623,35482]",155,0.0005621339329428618,275203,0.9980706112753187,275735
isl_tokens,trigger_type,tool,tokens,35482,39811,"(35482,39811]",136,0.0004932271927756723,275339,0.9985638384680944,275735
isl_tokens,trigger_type,tool,tokens,39811,44669,"(39811,44669]",117,0.00042432045260848276,275456,0.9989881589207028,275735
isl_tokens,trigger_type,tool,tokens,44669,50119,"(44669,50119]",78,0.0002828803017389885,275534,0.9992710392224419,275735
isl_tokens,trigger_type,tool,tokens,50119,56235,"(50119,56235]",70,0.00025386693745806663,275604,0.9995249061598999,275735
isl_tokens,trigger_type,tool,tokens,56235,63096,"(56235,63096]",46,0.00016682684461530092,275650,0.9996917330045152,275735
isl_tokens,trigger_type,tool,tokens,63096,70795,"(63096,70795]",20,7.253341070230474e-05,275670,0.9997642664152175,275735
isl_tokens,trigger_type,tool,tokens,70795,79433,"(70795,79433]",11,3.989337588626761e-05,275681,0.9998041597911038,275735
isl_tokens,trigger_type,tool,tokens,79433,89126,"(79433,89126]",5,1.8133352675576186e-05,275686,0.9998222931437794,275735
isl_tokens,trigger_type,tool,tokens,89126,100000,"(89126,100000]",2,7.253341070230475e-06,275688,0.9998295464848496,275735
isl_tokens,trigger_type,tool,tokens,100000,112202,"(100000,112202]",2,7.253341070230475e-06,275690,0.9998367998259198,275735
isl_tokens,trigger_type,tool,tokens,141254,158490,"(141254,158490]",1,3.6266705351152374e-06,275691,0.9998404264964549,275735
isl_tokens,trigger_type,tool,tokens,158490,177828,"(158490,177828]",37,0.00013418680979926378,275728,0.9999746133062541,275735
isl_tokens,trigger_type,tool,tokens,177828,199527,"(177828,199527]",2,7.253341070230475e-06,275730,0.9999818666473245,275735
isl_tokens,trigger_type,tool,tokens,199527,223873,"(199527,223873]",1,3.6266705351152374e-06,275731,0.9999854933178596,275735
